gps_ping_id,vehicle_id,timestamp,latitude,longitude,speed_kmph,heading_deg,ignition_status,fuel_level_pct
GPS0002446,VEH0060,2026-04-26 07:07:00,-40.496999,110.957597,87.7,113,ON,82.7
GPS0000186,VEH0011,2026-04-24 15:13:00,88.616447,10.756034,51.6,298,ON,15.0
GPS0000799,VEH0012,2026-04-27 04:27:00,-56.323614,106.542133,88.2,335,OFF,69.8
GPS0000931,VEH0039,2026-03-07 02:00:00,3.189119,-155.892709,35.7,224,OFF,81.7
GPS0002151,VEH0050,2026-07-04 03:51:00,-1.398644,110.74233,47.4,48,OFF,62.3
GPS0000745,VEH0026,2026-01-30 14:38:00,-47.755066,10.809747,96.8,188,OFF,73.3
GPS0000979,VEH0053,2026-04-12 02:54:00,-58.849564,164.529001,92.9,127,OFF,70.6
GPS0002049,VEH0028,2026-03-14 02:08:00,-48.41577,93.811706,1.1,40,OFF,33.4
GPS0001121,VEH0001,2026-03-13 14:05:00,-33.178705,-163.375852,51.0,272,ON,53.7
GPS0001748,VEH0044,2026-03-04 09:14:00,11.911242,-67.14916,52.2,252,ON,52.1
GPS0000062,VEH0043,2026-03-09 18:36:00,-1.705778,129.775424,82.7,137,OFF,47.0
GPS0001776,VEH0042,2026-02-27 01:30:00,19.756662,-70.222616,6.6,209,ON,3.1
GPS0001603,VEH0013,2026-04-25 23:49:00,80.897825,-124.290978,20.1,42,OFF,85.4
GPS0000798,VEH0041,2026-02-13 21:18:00,-6.112753,-131.412902,78.4,23,ON,58.9
GPS0002478,VEH0034,2026-07-05 02:43:00,2.475241,-74.843262,64.0,261,ON,37.3
GPS0002090,VEH0057,2026-07-04 08:25:00,-25.723681,-98.802157,4.6,152,ON,90.1
GPS0001581,VEH0026,2026-03-14 14:22:00,-41.973932,-102.505241,48.3,349,ON,64.5
GPS0001152,VEH0029,2026-04-20 01:41:00,-22.301657,-116.485996,79.3,286,ON,9.8
GPS0000142,VEH0025,2026-02-23 03:17:00,27.431086,140.48632,42.2,146,ON,2.3
GPS0002357,VEH0034,2026-05-25 20:51:00,-38.624327,153.819444,,298,OFF,98.2
GPS0002354,VEH0021,2026-04-05 02:03:00,-39.745732,-165.88974,63.7,142,OFF,36.0
GPS0001568,VEH0036,2026-01-11 09:50:00,-79.288606,-107.430415,5.0,195,OFF,67.5
GPS0001332,VEH0010,2026-06-11 12:47:00,-9.623363,-100.270597,28.8,259,OFF,83.0
GPS0000194,VEH0008,2026-06-18 04:59:00,-25.292971,128.174741,7.0,82,OFF,90.4
GPS0000647,VEH0007,2026-06-23 03:40:00,11.564059,160.06541,17.3,94,OFF,39.9
GPS0001527,VEH0026,2026-04-08 17:36:00,52.465882,-91.49193,13.8,337,ON,25.7
GPS0000034,VEH0028,2026-03-07 08:56:00,29.777557,78.242235,68.9,9,OFF,45.8
GPS0000361,VEH0047,2026-04-10 08:04:00,39.383207,-64.659967,46.9,28,ON,92.7
GPS0000801,VEH0043,2026-01-24 16:04:00,18.907337,125.032195,97.6,297,OFF,91.1
GPS0002325,VEH0053,2026-03-20 08:16:00,-70.220805,-95.144474,5.9,163,ON,84.3
GPS0000058,VEH0023,2026-05-06 20:47:00,65.689784,149.862516,18.8,65,ON,20.8
GPS0000939,VEH0021,2026-06-19 09:44:00,-64.306588,-142.523642,90.4,84,OFF,6.0
GPS0000372,VEH0022,2026-04-11 18:37:00,35.709252,-166.180534,78.1,37,ON,9.3
GPS0000359,VEH0038,2026-05-10 21:59:00,-85.712203,-19.338644,34.9,255,ON,17.9
GPS0002305,VEH0011,2026-07-11 06:57:00,-83.833724,-144.261194,25.0,10,ON,46.9
GPS0001070,VEH0022,2026-01-01 11:28:00,87.333804,47.841937,10.4,142,ON,76.1
GPS0002261,VEH0001,2026-03-17 17:39:00,-36.080367,50.093423,0.7,132,OFF,34.3
GPS0001569,VEH0034,2026-05-01 06:28:00,-16.645999,-37.762879,112.5,136,ON,88.8
GPS0001918,VEH0030,2026-07-15 22:40:00,54.098667,-99.009535,92.8,195,ON,84.9
GPS0002405,VEH0041,2026-02-11 08:38:00,-59.969554,157.201824,70.7,132,OFF,23.6
GPS0000069,VEH0011,2026-05-28 18:04:00,-87.600418,177.524374,52.2,65,OFF,49.4
GPS0001343,VEH0024,2026-04-27 18:56:00,-63.380549,138.304373,,39,OFF,92.9
GPS0000292,VEH0039,2026-06-18 17:04:00,19.183714,-172.675471,10.5,30,OFF,99.0
GPS0000047,VEH0032,2026-02-12 11:04:00,66.62915,-168.787745,62.7,158,OFF,62.5
GPS0000924,VEH0003,2026-04-29 21:21:00,-15.422698,145.699353,41.3,221,ON,85.4
GPS0000278,VEH0023,2026-02-26 01:06:00,2.21615,138.16665,61.2,214,ON,3.2
GPS0002437,VEH0041,2026-02-28 10:45:00,-62.710708,108.570802,35.8,122,OFF,52.6
GPS0002494,VEH0044,2026-05-07 21:24:00,11.192451,-15.024699,89.3,268,ON,70.6
GPS0000225,VEH0017,2026-06-17 01:00:00,-11.043371,-177.643756,95.8,183,OFF,30.6
GPS0000865,VEH0015,2026-04-04 11:41:00,-87.681798,-13.855812,93.8,20,OFF,93.6
GPS0000382,VEH0037,2026-03-04 18:42:00,-37.561846,140.92746,76.7,207,ON,92.2
GPS0002165,VEH0058,2026-04-26 10:58:00,-48.727839,-53.663875,26.4,28,ON,79.0
GPS0001817,VEH0059,2026-04-19 14:07:00,-69.686925,-157.915522,32.6,265,OFF,66.8
GPS0000365,VEH0024,2026-07-02 12:30:00,40.038696,49.113505,103.4,19,ON,96.5
GPS0001452,VEH0023,2026-06-25 11:19:00,-88.168453,-5.074272,55.0,97,OFF,21.4
GPS0001865,VEH0039,2026-05-02 07:47:00,-15.700491,18.108665,11.2,126,OFF,3.5
GPS0001391,VEH0009,2026-03-15 08:09:00,4.044529,157.6408,96.2,166,OFF,83.3
GPS0000934,VEH0034,2026-02-08 23:50:00,121.456049,-72.159796,60.5,216,ON,3.6
GPS0001025,VEH0037,2026-05-13 07:10:00,-68.422807,-135.775026,107.3,262,OFF,64.5
GPS0000774,VEH0024,2026-02-20 21:00:00,61.105554,95.681812,,210,ON,11.0
GPS0002065,VEH0047,2026-02-16 16:41:00,-61.87369,21.136814,81.3,259,OFF,34.9
GPS0001867,VEH0043,2026-05-17 18:59:00,47.462221,17.018873,50.0,312,OFF,30.5
GPS0001953,VEH0012,2026-06-16 20:10:00,77.174553,103.874104,68.3,203,ON,7.1
GPS0001860,VEH0028,2026-01-07 19:24:00,-12.222541,-154.311366,1.2,284,ON,47.0
GPS0000067,VEH0018,2026-07-02 09:35:00,2.987847,-71.796129,114.4,24,ON,41.2
GPS0001204,VEH0035,2026-03-06 21:17:00,-50.959562,140.383166,49.2,169,ON,87.3
GPS0001056,VEH0018,2026-07-04 16:39:00,8.232334,98.098744,112.1,290,OFF,86.4
GPS0000868,VEH0032,2026-04-17 22:25:00,-13.460185,170.133778,88.7,292,OFF,9.1
GPS0002011,VEH0049,2026-04-07 09:18:00,73.354649,-101.580076,119.3,314,OFF,95.8
GPS0001740,VEH0051,2026-05-10 11:15:00,-76.898675,170.422789,65.9,346,ON,81.5
GPS0000029,VEH0058,2026-06-15 01:36:00,5.107627,143.897295,94.9,260,OFF,38.1
GPS0000295,VEH0008,2026-03-28 03:07:00,56.729687,15.527498,22.2,351,OFF,20.8
GPS0001651,VEH0043,2026-07-12 23:12:00,64.046474,-127.227171,108.7,47,ON,43.6
GPS0000114,VEH0018,2026-02-22 19:59:00,-71.92498,48.850186,56.3,223,ON,57.7
GPS0000246,VEH0048,2026-03-26 21:03:00,-32.400494,-62.406006,72.7,327,ON,76.2
GPS0001440,VEH0017,2026-06-21 07:08:00,-37.164901,-152.96505,55.8,3,OFF,31.4
GPS0001023,VEH0032,2026-03-01 00:37:00,20.350152,-65.42797,17.5,33,OFF,75.8
GPS0001794,VEH0049,2026-06-08 12:04:00,52.139641,169.122304,94.7,301,ON,38.5
GPS0001186,VEH0010,2026-06-17 10:13:00,-32.212127,-42.860302,32.2,146,OFF,44.2
GPS0000981,VEH0032,2026-04-10 06:19:00,66.784478,-44.900323,23.4,235,OFF,66.1
GPS0001703,VEH0021,2026-01-13 13:10:00,-50.801315,127.961357,18.3,104,OFF,41.5
GPS0000412,VEH0033,2026-04-19 17:00:00,-78.30941,-55.964695,83.9,256,OFF,25.8
GPS0002247,VEH0057,2026-05-29 14:11:00,83.846172,107.826585,39.4,83,OFF,88.1
GPS0001063,VEH0005,2026-05-18 14:51:00,15.303514,83.993836,58.6,122,ON,77.0
GPS0000117,VEH0040,2026-03-28 15:39:00,-10.646875,89.738054,33.3,194,ON,31.8
GPS0002445,VEH0022,2026-05-21 06:14:00,-70.569276,179.592701,35.2,349,ON,85.2
GPS0002274,VEH0029,2026-07-16 03:23:00,16.609047,72.905935,87.1,217,ON,41.0
GPS0001890,VEH0055,2026-07-07 10:07:00,15.529365,156.145503,112.0,308,ON,3.4
GPS0000248,VEH0008,2026-06-19 00:55:00,-88.386,144.930184,113.6,34,OFF,57.1
GPS0001514,VEH0052,2026-03-20 08:28:00,-86.301078,-50.048738,96.1,179,OFF,51.2
GPS0000666,VEH0044,2026-01-11 11:04:00,67.472907,-95.978878,69.5,93,OFF,22.2
GPS0000752,VEH0036,2026-04-15 05:22:00,-63.138459,118.784283,83.0,107,OFF,51.9
GPS0002195,VEH0009,2026-03-09 14:04:00,53.562223,151.284327,42.4,320,OFF,59.3
GPS0001352,VEH0048,2026-04-02 13:27:00,53.902156,90.356571,76.0,123,OFF,57.6
GPS0000093,VEH0055,2026-05-29 03:50:00,-7.193398,-54.402088,83.5,165,OFF,51.9
GPS0001406,VEH0006,2026-03-22 18:21:00,-37.107963,122.222995,4.0,92,ON,6.6
GPS0000115,VEH0036,2026-01-11 06:01:00,-69.335067,89.600195,92.8,224,ON,4.0
GPS0001942,VEH0023,2026-06-08 10:52:00,-27.929384,12.41089,82.6,241,ON,73.4
GPS0001377,VEH0001,2026-05-22 16:43:00,-26.074174,3.059984,77.9,61,OFF,60.1
GPS0000255,VEH0004,2026-02-10 17:11:00,148.084085,91.725951,117.0,64,ON,81.4
GPS0000430,VEH0011,2026-02-19 19:40:00,-86.178013,166.93924,60.0,135,ON,7.5
GPS0000589,VEH0003,2026-04-28 21:18:00,-67.282755,-170.903916,38.6,248,ON,0.2
GPS0000607,VEH0035,2026-05-12 21:58:00,0.184471,126.329913,69.2,109,ON,86.1
GPS0002450,VEH0001,2026-03-05 15:29:00,-30.316293,143.093425,98.1,226,OFF,70.2
GPS0000119,VEH0012,2026-07-14 21:25:00,33.645151,-97.826475,13.3,233,ON,76.2
GPS0001982,VEH0007,2026-07-13 09:04:00,-58.229608,-17.497956,80.0,241,OFF,68.6
GPS0001414,VEH0020,2026-06-21 19:32:00,-11.308798,11.596989,72.4,310,ON,0.3
GPS0000133,VEH0031,2026-06-03 07:57:00,-83.697644,30.277519,12.2,301,OFF,50.9
GPS0000163,VEH0011,2026-07-16 18:44:00,-89.584807,-143.442168,49.3,320,ON,4.7
GPS0000264,VEH0055,2026-04-24 15:11:00,-54.570262,136.36289,104.9,159,ON,20.4
GPS0002228,VEH0014,2026-03-22 00:00:00,37.269971,-165.396505,41.4,123,ON,92.4
GPS0001314,VEH0038,2026-01-22 08:26:00,29.389189,-137.384689,77.1,245,ON,60.6
GPS0000247,VEH0007,2026-01-04 21:25:00,-20.694728,-46.23545,80.3,219,OFF,29.8
GPS0002156,VEH0036,2026-03-22 06:48:00,-67.856091,148.67383,100.0,321,OFF,95.4
GPS0000776,VEH0030,2026-03-09 22:39:00,-11.859493,91.09585,47.2,305,OFF,77.1
GPS0000553,VEH0008,2026-02-18 05:57:00,65.378697,67.244162,51.2,297,OFF,84.3
GPS0001114,VEH0045,2026-04-16 19:13:00,65.137205,-75.855736,47.8,138,OFF,70.5
GPS0000581,VEH0041,2026-05-27 05:28:00,64.27449,-172.060006,54.0,279,ON,57.5
GPS0000845,VEH0020,2026-03-19 01:12:00,34.266759,172.571538,11.4,345,OFF,4.9
GPS0001461,VEH0012,2026-02-22 15:14:00,-42.54176,-55.025812,114.1,158,OFF,86.7
GPS0002095,VEH0024,2026-04-25 05:26:00,-1.747266,-86.445057,62.2,320,OFF,92.1
GPS0000652,VEH0013,2026-04-26 08:44:00,47.249687,-130.381141,74.9,173,OFF,58.1
GPS0001171,VEH0010,2026-03-01 21:31:00,-37.269222,-132.189691,28.9,43,ON,74.9
GPS0002486,VEH0053,2026-07-13 20:30:00,-72.437392,-12.616989,40.0,260,OFF,21.4
GPS0001369,VEH0022,2026-01-06 08:06:00,15.155585,91.028816,77.6,279,OFF,69.1
GPS0000898,VEH0056,2026-03-15 14:31:00,-61.587943,-119.816286,113.2,248,OFF,69.6
GPS0002474,VEH0048,2026-06-13 19:52:00,58.134258,-143.776565,109.9,239,OFF,88.5
GPS0000677,VEH0008,2026-05-04 20:41:00,-84.386901,154.213059,28.6,63,ON,56.9
GPS0000015,VEH0003,2026-05-05 12:02:00,75.708888,127.569415,92.2,155,OFF,10.2
GPS0000968,VEH0005,2026-04-10 21:53:00,77.768815,64.906628,104.3,295,OFF,82.5
GPS0001107,VEH0057,2026-07-05 02:35:00,16.933299,-11.446361,80.9,72,ON,54.1
GPS0000241,VEH0025,2026-03-30 01:55:00,33.864835,50.553038,31.2,342,OFF,59.5
GPS0001255,VEH0054,2026-02-24 06:37:00,-88.959098,118.144242,99.3,251,ON,61.5
GPS0001937,VEH0046,2026-03-14 12:57:00,13.297642,-152.69144,44.1,152,ON,55.2
GPS0000685,VEH0049,2026-03-07 16:24:00,81.569869,-57.711949,85.1,352,OFF,79.7
GPS0000169,VEH0024,2026-06-02 14:05:00,56.92439,116.009948,112.2,81,ON,27.9
GPS0001640,VEH0013,2026-03-05 09:01:00,-13.043532,-62.954167,88.4,2,ON,5.9
GPS0001134,VEH0027,2026-03-14 19:44:00,94.204978,-96.485575,75.9,271,OFF,56.7
GPS0001879,VEH0024,2026-01-21 00:56:00,64.886304,-81.365932,110.8,31,ON,68.7
GPS0001716,VEH0053,2026-06-26 10:48:00,67.052636,-69.786656,92.0,263,OFF,18.9
GPS0000272,VEH0003,2026-02-02 05:00:00,-33.750497,175.319941,10.2,338,ON,54.2
GPS0001474,VEH0040,2026-02-15 03:57:00,-72.334591,-87.334532,87.5,251,OFF,73.8
GPS0001254,VEH0054,2026-03-07 06:22:00,37.252071,-18.055361,45.8,298,OFF,51.3
GPS0001548,VEH0048,2026-05-01 05:32:00,-64.178076,-83.4061,83.2,296,OFF,92.0
GPS0000215,VEH0016,2026-06-02 13:50:00,43.955604,-24.528001,45.8,327,OFF,64.2
GPS0002200,VEH0054,2026-05-27 14:40:00,-10.158295,-71.838804,62.7,81,OFF,22.9
GPS0000345,VEH0007,2026-06-12 09:31:00,-9.943502,170.975473,56.8,85,OFF,55.8
GPS0000839,VEH0046,2026-01-30 21:34:00,-44.379509,-27.481707,87.7,32,ON,74.6
GPS0001616,VEH0016,2026-02-11 00:40:00,-30.126736,36.705344,68.1,8,ON,11.2
GPS0001836,VEH0050,2026-07-19 00:27:00,31.764459,128.731751,75.0,351,ON,32.2
GPS0000796,VEH0018,2026-05-31 19:55:00,-65.962137,99.167212,49.9,20,ON,20.3
GPS0000413,VEH0010,2026-07-11 00:18:00,-5.136791,-12.903546,55.3,194,OFF,60.2
GPS0001713,VEH0044,2026-04-19 08:50:00,42.763694,-90.583973,24.7,70,OFF,94.7
GPS0000343,VEH0034,2026-07-01 20:06:00,-76.643896,-81.170885,24.3,55,OFF,78.6
GPS0000948,VEH0024,2026-02-01 07:42:00,-84.688255,109.897447,113.7,330,OFF,68.0
GPS0001758,VEH0055,2026-06-01 13:50:00,57.548971,-25.626568,37.5,49,ON,63.7
GPS0000378,VEH0001,2026-02-03 09:25:00,75.269608,2.947937,62.1,297,ON,27.0
GPS0001492,VEH0006,2026-01-11 20:33:00,84.808482,130.425521,85.6,139,ON,81.2
GPS0000739,VEH0024,2026-06-23 04:05:00,108.550725,161.908728,114.5,48,OFF,31.3
GPS0002153,VEH0030,2026-05-10 00:58:00,-19.587724,-61.233649,81.4,82,OFF,73.9
GPS0000053,VEH0008,2026-07-13 14:25:00,-13.087452,93.115083,36.1,173,ON,88.1
GPS0000019,VEH0013,2026-06-28 07:34:00,84.804595,21.356019,64.1,328,OFF,34.3
GPS0001310,VEH0044,2026-04-23 05:34:00,19.432266,-49.790489,116.6,156,ON,58.4
GPS0000999,VEH0047,2026-07-04 00:01:00,88.641922,41.194465,,15,OFF,77.7
GPS0001390,VEH0055,2026-03-16 11:11:00,61.906177,-7.282025,94.5,257,OFF,68.8
GPS0000096,VEH0017,2026-05-12 06:19:00,50.202123,87.386587,21.4,234,ON,65.1
GPS0001500,VEH0056,2026-01-18 06:18:00,-11.705499,-151.011184,112.8,6,OFF,4.5
GPS0002163,VEH0013,2026-07-05 19:30:00,58.66779,-28.344166,97.8,233,ON,9.3
GPS0000180,VEH0032,2026-07-11 08:58:00,-71.651551,-29.604344,31.4,217,ON,85.0
GPS0001599,VEH0003,2026-01-10 11:02:00,-67.346509,-43.339565,19.0,24,OFF,40.2
GPS0000717,VEH0016,2026-02-20 05:01:00,-72.166477,-145.063346,33.3,176,ON,31.1
GPS0000185,VEH0006,2026-04-18 06:22:00,-67.62518,178.904184,119.0,271,OFF,70.9
GPS0000468,VEH0008,2026-04-18 22:15:00,-31.362959,173.478499,20.1,155,ON,2.8
GPS0000904,VEH0004,2026-01-06 09:19:00,12.351685,131.388088,23.7,177,OFF,66.5
GPS0002285,VEH0017,2026-01-03 01:50:00,-32.123728,-2.78234,11.5,105,ON,97.7
GPS0000072,VEH0055,2026-01-14 22:10:00,-19.471801,-94.475433,39.1,267,OFF,73.1
GPS0002180,VEH0060,2026-01-21 09:08:00,24.111327,-124.50109,48.2,80,ON,77.2
GPS0001899,VEH0030,2026-01-10 01:33:00,3.039698,-111.97881,80.3,32,ON,80.2
GPS0002162,VEH0008,2026-07-01 09:29:00,32.686904,-97.482485,24.0,110,ON,3.3
GPS0002129,VEH0019,2026-04-02 15:26:00,39.928713,13.75355,58.2,247,OFF,98.6
GPS0001208,VEH0054,2026-04-02 14:20:00,8.612749,-99.857675,37.0,345,OFF,51.5
GPS0002078,VEH0045,2026-04-09 16:40:00,-48.291919,-166.475184,20.2,252,ON,68.4
GPS0002426,VEH0039,2026-02-10 18:45:00,2.755795,174.290089,28.1,37,ON,9.2
GPS0001064,VEH0005,2026-04-28 23:48:00,14.855533,86.459529,108.0,224,OFF,2.8
GPS0001529,VEH0056,2026-06-02 22:02:00,-85.869384,156.765724,112.8,196,OFF,89.4
GPS0000659,VEH0029,2026-06-09 07:30:00,4.268831,-12.414469,,113,ON,70.2
GPS0002386,VEH0022,2026-04-30 20:48:00,44.175957,159.863452,43.7,226,OFF,54.7
GPS0001839,VEH0025,2026-05-11 17:41:00,-6.481131,136.090647,78.0,33,OFF,92.8
GPS0001077,VEH0034,2026-05-28 17:22:00,59.832153,53.035103,70.2,201,OFF,64.1
GPS0000455,VEH0007,2026-06-21 17:53:00,86.558632,-89.185732,6.9,214,ON,5.6
GPS0001384,VEH0055,2026-04-26 08:25:00,-68.010786,149.421055,17.9,164,OFF,15.6
GPS0000403,VEH0007,2026-05-17 15:14:00,-70.361039,-107.606387,21.1,321,ON,68.9
GPS0000990,VEH0038,2026-02-07 11:58:00,14.858941,-177.546222,66.1,111,ON,56.4
GPS0001446,VEH0050,2026-05-17 23:33:00,34.426595,102.228072,69.9,205,ON,1.2
GPS0001473,VEH0018,2026-03-27 02:26:00,-5.45279,-23.261854,,101,OFF,94.5
GPS0000678,VEH0050,2026-07-05 04:58:00,26.797852,-156.432598,86.4,140,OFF,5.5
GPS0001617,VEH0004,2026-04-20 06:33:00,16.800782,78.033088,78.6,327,OFF,9.0
GPS0001252,VEH0016,2026-02-02 10:55:00,28.427108,-170.071366,109.3,157,OFF,91.8
GPS0001984,VEH0056,2026-04-09 07:46:00,81.01105,-107.924666,117.3,229,ON,17.3
GPS0000823,VEH0030,2026-01-08 00:26:00,-16.27976,-154.088025,47.9,132,ON,37.3
GPS0000964,VEH0032,2026-01-02 09:01:00,-51.202109,-129.080175,118.5,141,ON,11.1
GPS0000836,VEH0027,2026-01-04 09:30:00,6.386768,141.140079,44.8,45,OFF,39.8
GPS0001034,VEH0049,2026-05-26 21:07:00,-23.137246,150.930899,22.2,82,ON,85.9
GPS0000175,VEH0039,2026-05-06 13:22:00,44.926124,30.968987,119.4,113,OFF,32.2
GPS0000940,VEH0019,2026-06-25 10:47:00,50.191817,109.346261,14.8,272,OFF,1.6
GPS0000692,VEH0057,2026-04-07 01:14:00,-86.285114,32.02283,25.2,67,ON,54.4
GPS0000335,VEH0053,2026-04-23 22:29:00,-1.687147,-31.771097,,113,OFF,15.9
GPS0000874,VEH0054,2026-01-06 04:13:00,-63.466677,42.072691,117.7,216,OFF,86.7
GPS0002394,VEH0005,2026-06-16 22:58:00,-79.593585,169.870008,7.3,54,ON,15.4
GPS0002056,VEH0007,2026-03-01 00:18:00,-85.902432,44.712753,111.7,206,ON,19.8
GPS0000198,VEH0011,2026-06-26 23:10:00,-45.327646,-144.511449,33.3,89,OFF,41.1
GPS0000297,VEH0027,2026-03-27 07:47:00,-86.519113,-54.214162,8.1,259,OFF,22.6
GPS0001531,VEH0039,2026-02-20 19:01:00,-53.949119,-82.265503,17.6,111,OFF,73.3
GPS0001746,VEH0021,2026-05-13 14:24:00,-27.562212,-102.973265,100.4,43,OFF,15.3
GPS0000123,VEH0009,2026-02-07 01:22:00,-40.68831,137.297004,49.5,75,ON,90.1
GPS0000379,VEH0034,2026-03-11 17:32:00,24.567432,67.976754,16.6,60,ON,11.7
GPS0002311,VEH0017,2026-01-22 07:30:00,115.653683,-130.417082,31.0,197,OFF,12.6
GPS0002053,VEH0026,2026-07-07 01:13:00,-46.175016,-27.748692,26.9,189,OFF,26.4
GPS0000916,VEH0015,2026-06-08 15:33:00,26.756153,165.850669,38.8,358,OFF,92.2
GPS0001872,VEH0049,2026-03-03 10:31:00,-34.726338,158.807374,78.0,83,ON,3.1
GPS0002320,VEH0004,2026-04-06 20:00:00,-77.234373,165.632083,58.0,346,OFF,37.7
GPS0000612,VEH0057,2026-04-09 16:23:00,-85.03657,179.164724,89.5,171,ON,62.3
GPS0001772,VEH0044,2026-03-19 18:59:00,-86.196186,-118.302715,102.2,153,OFF,11.3
GPS0000957,VEH0060,2026-04-08 02:04:00,29.478542,-35.751733,15.7,189,ON,5.8
GPS0001633,VEH0009,2026-01-21 13:54:00,85.692432,-39.5447,35.5,174,OFF,31.4
GPS0001888,VEH0054,2026-04-10 05:24:00,58.117669,-148.431311,2.8,355,ON,78.1
GPS0001412,VEH0014,2026-06-11 16:08:00,67.743351,82.963293,71.1,198,ON,6.7
GPS0002251,VEH0028,2026-01-09 08:36:00,3.650649,-122.970398,19.3,323,ON,82.8
GPS0000909,VEH0051,2026-04-11 01:45:00,87.730058,-61.283329,69.3,331,OFF,72.2
GPS0000507,VEH0011,2026-03-31 07:11:00,1.368646,-61.12688,60.6,320,OFF,1.9
GPS0000357,VEH0011,2026-04-28 23:32:00,-62.692919,-138.075409,55.9,198,OFF,24.4
GPS0001424,VEH0060,2026-03-22 14:17:00,-45.466503,12.361066,12.6,37,ON,56.6
GPS0002430,VEH0022,2026-06-17 13:34:00,83.831228,-160.359555,64.5,33,OFF,64.5
GPS0001155,VEH0010,2026-05-21 20:06:00,-78.300817,-154.141232,32.4,56,OFF,97.5
GPS0001723,VEH0030,2026-05-27 04:51:00,29.882771,-169.696938,58.4,320,ON,33.8
GPS0002397,VEH0048,2026-03-07 17:51:00,-79.558142,-128.088712,64.0,220,ON,27.8
GPS0000668,VEH0015,2026-05-20 19:22:00,24.015765,14.85834,109.1,19,OFF,1.4
GPS0000887,VEH0043,2026-02-09 03:40:00,15.008526,127.18008,105.0,113,OFF,9.8
GPS0001285,VEH0002,2026-07-17 15:08:00,-57.624511,-94.459843,115.1,13,ON,64.1
GPS0000334,VEH0038,2026-01-25 08:56:00,30.157391,-90.128206,68.6,337,OFF,69.1
GPS0000154,VEH0042,2026-03-20 16:12:00,-48.913768,-152.960165,33.7,204,ON,53.7
GPS0001421,VEH0032,2026-04-30 05:02:00,-13.469341,149.150794,36.0,154,ON,60.4
GPS0001841,VEH0001,2026-04-06 13:05:00,36.4187,24.615673,3.6,254,OFF,30.8
GPS0000722,VEH0029,2026-04-10 08:27:00,168.819071,133.969541,52.4,358,OFF,2.2
GPS0000374,VEH0008,2026-01-07 06:08:00,83.802225,-107.215454,81.0,0,ON,81.1
GPS0000313,VEH0024,2026-02-19 10:05:00,78.036265,133.038371,7.5,308,ON,66.7
GPS0001850,VEH0028,2026-03-30 04:49:00,31.24689,42.805212,38.4,121,ON,21.5
GPS0001623,VEH0008,2026-05-25 10:17:00,-14.504376,-73.132503,25.0,330,ON,18.2
GPS0000043,VEH0001,2026-06-06 13:56:00,126.950419,77.454067,96.4,359,ON,92.3
GPS0000972,VEH0047,2026-05-19 18:54:00,58.04928,153.136676,37.3,26,ON,74.3
GPS0001471,VEH0059,2026-02-04 09:51:00,80.564468,-179.961986,108.0,149,ON,94.1
GPS0000523,VEH0021,2026-01-25 21:17:00,40.407982,-1.403498,12.6,92,OFF,29.3
GPS0000418,VEH0035,2026-03-05 01:20:00,75.606882,-139.87581,10.0,157,OFF,59.3
GPS0000763,VEH0049,2026-03-13 06:04:00,-56.479549,-83.85685,61.0,157,OFF,77.8
GPS0000658,VEH0060,2026-06-22 07:06:00,27.697593,-2.333336,36.6,29,OFF,13.5
GPS0000705,VEH0041,2026-03-25 07:51:00,83.173946,-44.530026,109.3,146,OFF,2.2
GPS0000733,VEH0055,2026-06-20 15:41:00,-50.632192,-152.801851,97.8,118,ON,78.6
GPS0002308,VEH0052,2026-03-06 17:50:00,-17.682365,-89.289468,116.7,207,OFF,47.3
GPS0000945,VEH0048,2026-03-12 03:39:00,-31.10342,106.684659,5.7,22,ON,9.4
GPS0002372,VEH0023,2026-04-19 15:53:00,-63.970736,-126.211281,0.1,325,ON,29.9
GPS0001807,VEH0024,2026-04-03 10:33:00,-52.177413,-20.350975,50.8,108,ON,21.0
GPS0001019,VEH0012,2026-01-21 18:44:00,-41.224489,-4.285226,115.7,275,ON,74.7
GPS0001470,VEH0008,2026-02-08 11:04:00,43.92128,69.023917,7.4,281,ON,9.8
GPS0000908,VEH0037,2026-04-15 01:50:00,-24.406434,14.574445,5.3,171,OFF,6.9
GPS0001694,VEH0031,2026-04-03 09:54:00,-82.969364,145.135769,39.5,102,OFF,48.2
GPS0000273,VEH0054,2026-03-31 10:03:00,-8.108992,-45.278739,88.4,96,ON,19.2
GPS0001494,VEH0018,2026-03-10 05:07:00,-58.570441,24.844875,7.9,75,OFF,19.9
GPS0000520,VEH0009,2026-04-01 18:59:00,22.761114,74.141189,72.8,120,ON,22.3
GPS0000815,VEH0049,2026-05-07 13:21:00,-63.980459,-12.992052,50.2,40,ON,33.6
GPS0000819,VEH0047,2026-02-04 22:48:00,29.787937,173.683104,0.3,303,ON,63.8
GPS0000735,VEH0027,2026-02-20 20:56:00,10.949548,26.89407,78.6,12,OFF,29.9
GPS0001523,VEH0051,2026-06-23 23:34:00,-55.77871,136.717559,13.3,270,OFF,70.6
GPS0001639,VEH0041,2026-03-14 22:34:00,-12.704828,135.775088,18.5,171,ON,52.0
GPS0002463,VEH0011,2026-07-13 04:16:00,18.596616,64.87184,40.8,86,ON,58.4
GPS0001701,VEH0059,2026-05-23 09:15:00,16.293982,44.560349,48.4,285,OFF,49.3
GPS0001122,VEH0033,2026-04-26 12:20:00,-89.500986,-102.619621,27.5,72,OFF,97.4
